claim_id,organization,claimed_reduction_tco2e,historical_avg_emissions_tco2e,current_emissions_tco2e,historical_avg_energy_mwh,current_energy_mwh,actual_reduction_tco2e,expected_reduction_tco2e,reduction_gap_tco2e,reduction_gap_ratio,energy_change_pct,emissions_change_pct,anomaly_score,model_flag,credibility_score,risk_level,recommendation
C0476,GreenCement 540,1706.91,11328.78,9772.68,7526.25,6658.54,1556.1000000000004,1556.1000000000004,150.80999999999972,0.09691536527413683,-11.52911476345735,-13.735812681176984,-0.005681846643604438,0,82.32,LOW,Approve claim
C0477,GreenChem 677,455.96,4674.14,4218.84,6868.53,6658.88,455.3000000000002,455.3000000000002,0.6599999999997976,0.0014495936713160634,-3.0523270622604306,-9.74082932694767,-0.05082614324546403,0,94.01,LOW,Approve claim
C0478,HydroLabs 759,601.1,9999.86,9424.86,3055.77,2934.56,575.0,575.0,26.100000000000023,0.04539130426888473,-3.966594343171577,-5.750080500551999,-0.0713336414707223,0,95.32,LOW,Approve claim
C0479,TerraCement 863,448.65,5890.93,5447.02,3685.75,3563.3,443.90999999999985,443.90999999999985,4.740000000000123,0.01067784007866974,-3.3222546284142243,-7.5354825116687,-0.05737801778628032,0,94.48,LOW,Approve claim
C0480,NovaAlloys 216,593.53,8779.03,8232.69,5152.56,4902.57,546.3400000000001,546.3400000000001,47.18999999999983,0.08637478477436217,-4.851763006184946,-6.223238785352912,-0.057110223290582796,0,93.06,LOW,Approve claim
C0481,HydroPower 760,1994.4,15088.32,13060.13,7141.74,6131.98,2028.1900000000005,2028.1900000000005,-33.79000000000042,-0.01666017482747683,-14.13885131436613,-13.442119466352645,-0.014534561686648129,0,82.56,LOW,Approve claim
C0482,GreenMetals 234,556.26,5491.95,4966.25,2624.44,2324.86,525.6999999999998,525.6999999999998,30.560000000000173,0.058132014346334734,-11.415006625636321,-9.572192024768578,-0.07029926440618722,0,90.21,LOW,Approve claim
C0483,GreenLabs 590,544.81,5927.95,5358.13,6213.46,6017.37,569.8199999999997,569.8199999999997,-25.009999999999764,-0.043891053238055394,-3.1558905982888956,-9.612429253011166,-0.060944575335965645,0,94.78,LOW,Approve claim
C0484,GreenTextiles 835,2054.15,13780.07,11845.05,6279.6,5986.46,1935.0200000000004,1935.0200000000004,119.12999999999965,0.06156525510766522,-4.668131727392175,-14.04216379060178,-0.010002511605368691,0,87.62,LOW,Approve claim
C0485,TerraLabs 676,676.57,6499.08,5765.62,5664.52,5195.94,733.46,733.46,-56.889999999999986,-0.07756387522487403,-8.272192523237253,-11.285597344349416,-0.0751001034858731,0,92.57,LOW,Approve claim
C0486,BluePower 366,1037.32,6138.19,5069.94,2829.0,2647.43,1068.25,1068.25,-30.930000000000064,-0.028953896532690065,-6.418168962029639,-17.403338766411053,-0.04377580921075791,0,90.77,LOW,Approve claim
C0487,GreenMaterials 322,2315.13,14799.36,12291.0,5196.31,4853.4,2508.3600000000006,2508.3600000000006,-193.23000000000047,-0.07703439694579967,-6.599105902727313,-16.94911131177638,0.05169489035436814,1,79.24,LOW,Approve claim
C0488,CedarPower 296,1538.62,13662.5,12140.03,6936.83,5920.15,1522.4699999999993,1522.4699999999993,16.150000000000546,0.010607762379155445,-14.656262296372228,-11.143421774115755,-0.045938407988936225,0,85.65,LOW,Approve claim
C0489,EcoChem 271,1481.63,9969.91,8429.36,2305.21,2207.99,1540.5499999999993,1540.5499999999993,-58.91999999999916,-0.03824608092029023,-4.217403184864989,-15.451995051564952,-0.02808854028367369,0,90.35,LOW,Approve claim
C0490,TerraPower 195,294.89,5135.94,4831.22,5928.64,5411.37,304.71999999999935,304.71999999999935,-9.829999999999359,-0.03225912302356346,-8.72493522819316,-5.933091117510494,-0.03150750716161421,0,88.15,LOW,Approve claim
C0491,GreenMetals 228,1219.12,6427.59,5311.12,6298.76,6003.84,1116.4700000000003,1116.4700000000003,102.64999999999964,0.09194156574566091,-4.68219141470985,-17.36996292274866,-0.004853051963146282,0,87.22,LOW,Approve claim
C0492,EcoPower 173,1982.41,12577.13,10607.86,5972.65,5446.96,1969.2699999999986,1969.2699999999986,13.140000000001464,0.006672523317436892,-8.80162071964678,-15.657546672757801,-0.03187623243731624,0,88.1,LOW,Approve claim
C0493,HydroCement 324,271.87,5442.04,5146.16,5755.52,5392.48,295.8800000000001,295.8800000000001,-24.010000000000105,-0.08114776233220337,-6.307683752934991,-5.436931737834172,-0.009789735006017208,0,87.36,LOW,Approve claim
C0494,BlueCement 837,695.85,11616.02,10899.06,4415.8,4053.68,716.960000000001,716.960000000001,-21.110000000000923,-0.0294437625119353,-8.200552559400217,-6.172165681001576,-0.08224164958974817,0,93.68,LOW,Approve claim
C0495,HydroAlloys 720,1314.15,11032.51,9782.45,4803.61,4102.5,1250.0599999999995,1250.0599999999995,64.0900000000006,0.05126953902111185,-14.595481312055824,-11.330694464692916,-0.04749175447859516,0,85.42,LOW,Approve claim
C0496,AquaChem 861,454.09,4512.45,4099.6,7283.8,6841.58,412.84999999999945,412.84999999999945,41.24000000000052,0.0998910013324684,-6.071281473122373,-9.149131844308704,-0.044265588108253484,0,90.96,LOW,Approve claim
C0497,NovaMetals 718,231.98,4758.89,4505.17,2440.37,2191.56,253.72000000000025,253.72000000000025,-21.740000000000265,-0.08568500675672094,-10.195585091524814,-5.33149536859825,0.006271515404051686,1,83.12,LOW,Approve claim
C0498,BlueLabs 805,980.51,10643.44,9707.39,5491.51,5284.61,936.0500000000011,936.0500000000011,44.4599999999989,0.0474974626916312,-3.767634038039158,-8.79461903211795,-0.08113032829284716,0,96.3,LOW,Approve claim
C0499,AquaSystems 102,280.09,5209.58,4940.66,3811.73,3498.84,268.9200000000001,268.9200000000001,11.169999999999902,0.04153651628165768,-8.208608687339183,-5.1620284158872645,-0.013721517469037214,0,86.62,LOW,Approve claim
C0500,BlueSystems 550,2149.67,14193.12,11917.39,4335.76,3942.18,2275.7300000000014,2275.7300000000014,-126.06000000000131,-0.05539321446068208,-9.077531964620391,-16.034036207963158,0.0029955033748445548,1,83.27,LOW,Approve claim
